username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
NachoGuerra1;2019-03-31 22:09;0;1;"Ustedes, los medios de comunicación, tienen tres pecados: 1- Contar la mitad 2- La calumnia 3- La difamación 4- La coprofilia (amor a la cosa sucia, los escándalos) #SalvadosPapa #informacion #desinformacion";;;#SalvadosPapa #informacion #desinformacion;"1112446837351428096";https://twitter.com/NachoGuerra1/status/1112446837351428096
coquipeleti;2019-03-31 22:09;0;0;"El Papa dijo Coprofilia por no decir Inda #SalvadosPapa";;;#SalvadosPapa;"1112446830627966976";https://twitter.com/coquipeleti/status/1112446830627966976
Rivers_Mikel;2019-03-31 22:09;0;0;"@Pontifex_es y la teoría del boomerang a cuenta de la venta de armas a Arabia Saudí, que luego emplea esta en la Guerra de Yemen: "Hablan de paz y quieren la paz en su propio país y fomentan la guerra en el ajeno" #SalvadosPapa @salvadostv";;@Pontifex_es @salvadostv;#SalvadosPapa;"1112446830346944514";https://twitter.com/Rivers_Mikel/status/1112446830346944514
mywordsworlds1;2019-03-31 22:09;0;0;"Francisco, el papa chavista... #SalvadosPapa";;;#SalvadosPapa;"1112446827608137730";https://twitter.com/mywordsworlds1/status/1112446827608137730
diegoalsan;2019-03-31 22:09;1;6;"Los cuatro 'pecados' del periodismo actual según @Pontifex : Desinformación, calumnia, difamación y coprofilia. #SalvadosPapa";;@Pontifex;#SalvadosPapa;"1112446827482267648";https://twitter.com/diegoalsan/status/1112446827482267648
MaraDel24628460;2019-03-31 22:09;0;0;"Zapatero nada menos. Je. De mediador. #SalvadosPapa";;;#SalvadosPapa;"1112446825963941889";https://twitter.com/MaraDel24628460/status/1112446825963941889
crisguijarro1;2019-03-31 22:09;1;2;"No tiene desperdicio la entrevista de Salvados al Papa. Redes, comunicación, refugiados, precariedad, limpieza del Vaticano, invisibilidad de los sintecho, persuasión como medio de la política, Europa como “abuela” que olvidó su postguerra. #SalvadosPapa pic.twitter.com/VfzPLeR9fg";;;#SalvadosPapa;"1112446824990818305";https://twitter.com/crisguijarro1/status/1112446824990818305
magohe11;2019-03-31 22:09;2;3;"Da igual la ideología que tengas o lo creyente que seas... pero hoy todos nos vamos con un rapapolvo del Papa a la cama #SalvadosPapa";;;#SalvadosPapa;"1112446822918823937";https://twitter.com/magohe11/status/1112446822918823937
Maria_Marione;2019-03-31 22:09;2;24;"Me está pareciendo una entrevista maravillosa, pero jamás dejará de chirriarme la enorme contradicción que es predicar sobre el amor y la pobreza, desde una base de odio y riqueza #SalvadosPapa";;;#SalvadosPapa;"1112446822700761089";https://twitter.com/Maria_Marione/status/1112446822700761089
P3Jotas;2019-03-31 22:09;0;0;"El Papa Francisco está dejando el listón muy alto en el Vaticano aún quedando mucho por hacer. El mundo necesita gente como él. #SalvadosPapa";;;#SalvadosPapa;"1112446813657796618";https://twitter.com/P3Jotas/status/1112446813657796618
Sulaco21;2019-03-31 22:09;0;3;"#SalvadosPapa Buen cristiano es el votante de Vox y que luego se apunta a una cofradía en Semana Santa.";;;#SalvadosPapa;"1112446810059141122";https://twitter.com/Sulaco21/status/1112446810059141122
nyapell;2019-03-31 22:09;0;0;"#SalvadosPapa Qué bien, el Papa va a tirar el muro y las puertas del Vaticano. Qué bonito hablar de puentes cuando vives en un barrio seguro. Que pregunten a los de barrios europeos que ahora parecen del tercer mundo, llenos de violencia... https:// twitter.com/miquelvalls/st atus/1112440644419702786 …";;;#SalvadosPapa;"1112446810025533443";https://twitter.com/nyapell/status/1112446810025533443
SuperTudelano;2019-03-31 22:09;0;0;"Coñazo de entrevista. #SalvadosPapa";;;#SalvadosPapa;"1112446809006325760";https://twitter.com/SuperTudelano/status/1112446809006325760
AngstadtKelly;2019-03-31 22:09;0;0;"Impresionante el análisis del Papa en toda la entrevista. #SalvadosPapa https:// twitter.com/jordievole/sta tus/1112446097874653185 …";;;#SalvadosPapa;"1112446807739719680";https://twitter.com/AngstadtKelly/status/1112446807739719680
zonaokupa;2019-03-31 22:09;1;3;"El #Papa retrata a la mayoria de medios de comunicación La información incompleta, La mentira, La difamacion y La coprofilia. Las cuatro características de los medios españoles #SalvadosPapa";;;#Papa #SalvadosPapa;"1112446807697698817";https://twitter.com/zonaokupa/status/1112446807697698817
wael_4U;2019-03-31 22:09;0;0;"Hasta el Papa critica a estos medios de curas que tergiversan la información . Palabra de Papa. A este se lo van a cargar. #SalvadosPapa";;;#SalvadosPapa;"1112446805416046592";https://twitter.com/wael_4U/status/1112446805416046592
martafalvarez;2019-03-31 22:09;1;2;"Quien levanta un muro termina prisionero de él. #SalvadosPapa";;;#SalvadosPapa;"1112446803515981829";https://twitter.com/martafalvarez/status/1112446803515981829
mlopfer;2019-03-31 22:09;0;0;"#SalvadosPapa http:// dle.rae.es/?id=AmA6L9L";;;#SalvadosPapa;"1112446802874249217";https://twitter.com/mlopfer/status/1112446802874249217
DarioZMusic;2019-03-31 22:09;0;2;"El Papa Budista #SalvadosPapa";;;#SalvadosPapa;"1112446802865934336";https://twitter.com/DarioZMusic/status/1112446802865934336
Paulcrackz;2019-03-31 22:09;0;0;"La vida se lo paga #SalvadosPapa";;;#SalvadosPapa;"1112446795756515332";https://twitter.com/Paulcrackz/status/1112446795756515332
scasasbertran;2019-03-31 22:09;1;1;"Los periodistas/medios tenéis que superar cuatro límites/defectos (los cuatro pecados del periodismo): desinformación, calumnia, difamación y la coprofilia #SalvadosPapa pic.twitter.com/bztF13hYJH";;;#SalvadosPapa;"1112446795689455618";https://twitter.com/scasasbertran/status/1112446795689455618
jgordons;2019-03-31 22:09;0;1;"Desinformación, calumnia, difamación y coprofilia (amor a lo sucio). Los cuatro pecados de -algunos de- los medios de comunicación actuales. Lo dice el Papa, y estoy de acuerdo. @jordievole @salvadostv @Pontifex #SalvadosPapa";;@jordievole @salvadostv @Pontifex;#SalvadosPapa;"1112446795400048650";https://twitter.com/jgordons/status/1112446795400048650
Alejandra_cocaa;2019-03-31 22:09;1;3;""Los periodistas podéis caer en 4 defectos o límites: desinformación, calumnia, difamación y coprofilia (..) Si eso se evita, existirá una buena comunicación" #SalvadosPapa";;;#SalvadosPapa;"1112446793718091777";https://twitter.com/Alejandra_cocaa/status/1112446793718091777
barbarabelio;2019-03-31 22:09;0;0;"Da gusto oir a un Papa tan cercano y coloquial #SalvadosPapa";;;#SalvadosPapa;"1112446786512261120";https://twitter.com/barbarabelio/status/1112446786512261120
rosalom;2019-03-31 22:09;0;0;"@Pontifex_es asegura no ver la televisión aunque dice que muchos de los medios hoy en día caen en estos cuatro errores: desinformación, calumnia, difamación y coprofilia #SalvadosPapa";;@Pontifex_es;#SalvadosPapa;"1112446785795117057";https://twitter.com/rosalom/status/1112446785795117057
nonolittlebot;2019-03-31 22:09;0;2;"Jode, estaba el papa hablando de medios de comunicación coprofílicos y se me viene a la cabeza @okdiario y el mayor coprófago Sr. @eduardoinda #SalvadosPapa";;@okdiario @eduardoinda;#SalvadosPapa;"1112446783890829312";https://twitter.com/nonolittlebot/status/1112446783890829312
DianaSalHer;2019-03-31 22:09;0;0;"#Papafrancisco en #SalvadosPapa";;;#Papafrancisco #SalvadosPapa;"1112446773849673728";https://twitter.com/DianaSalHer/status/1112446773849673728
ljrodero;2019-03-31 22:09;0;2;"Con que los católicos pusieran en práctica la décima parte de lo que está diciendo el Papa veríamos cambios significativos. @jordievole @salvadostv #SalvadosPapa";;@jordievole @salvadostv;#SalvadosPapa;"1112446769055612929";https://twitter.com/ljrodero/status/1112446769055612929
FiloPolitics;2019-03-31 22:09;9;42;"Ojo que Évole acaba de preguntarle al papa por la radio de los obispos y el papa les ha dado a los suyos fuerte. #SalvadosPapa";;;#SalvadosPapa;"1112446768829079552";https://twitter.com/FiloPolitics/status/1112446768829079552
Julieta451;2019-03-31 22:09;1;2;"Los cuatro riesgos del periodismo según el Papa son la desinformación, la calumnia, la difamación, y la coprofilia. #SalvadosPapa";;;#SalvadosPapa;"1112446767835029508";https://twitter.com/Julieta451/status/1112446767835029508
mosomero;2019-03-31 22:09;0;0;"Muchos titulates esta dando francisco.. los cogerán en los medios de derecha y muy de derecha? #SalvadosPapa";;;#SalvadosPapa;"1112446767768002560";https://twitter.com/mosomero/status/1112446767768002560
JvClavero;2019-03-31 22:09;0;1;"Tengo el volumen al doble de lo habitual #SalvadosPapa";;;#SalvadosPapa;"1112446763791761408";https://twitter.com/JvClavero/status/1112446763791761408
crv1964;2019-03-31 22:09;0;0;"#SalvadosPapa es tan claro, tan Humilde,escucharlo me tranquiliza";;;#SalvadosPapa;"1112446763644973059";https://twitter.com/crv1964/status/1112446763644973059
Sybilaa;2019-03-31 22:09;0;2;"#SalvadosPapa estoy alucinado leyendo a toda la progresía anticlerical, caerle la baba con el Papa";;;#SalvadosPapa;"1112446763456172032";https://twitter.com/Sybilaa/status/1112446763456172032
Francis98204014;2019-03-31 22:09;9;16;"#SalvadosPapa El periodismo roba el derecho de estar bien informados a los ciudadanos. LO DICE EL PAPA NO SOLO LO DICE PABLO IGLESIAS. pic.twitter.com/1zGOH2VVYp";;;#SalvadosPapa;"1112446759735824386";https://twitter.com/Francis98204014/status/1112446759735824386
antoniacastilla;2019-03-31 22:09;0;3;"Catoliquitos de Vox, indignados porq este Papa no les representan. #SalvadosPapa";;;#SalvadosPapa;"1112446758234308610";https://twitter.com/antoniacastilla/status/1112446758234308610
bertafola;2019-03-31 22:09;1;1;"Los cuatro pecados capitales del periodismo: la desinformación, la calumnia, la difamación y la coprofilia #SalvadosPapa";;;#SalvadosPapa;"1112446757164777473";https://twitter.com/bertafola/status/1112446757164777473
oscarcavero;2019-03-31 22:09;0;1;"Que persona más sabia es Francisco , me tiene ganado! #SalvadosPapa";;;#SalvadosPapa;"1112446755566694400";https://twitter.com/oscarcavero/status/1112446755566694400
rincondeantonio;2019-03-31 22:09;0;4;"Papa Francisco: "Un gobierno (como por ejemplo el de España) que vende armas a países en guerra no tiene derecho a hablar de paz". #SalvadosPapa (cc @sanchezcastejon )";;@sanchezcastejon;#SalvadosPapa;"1112446755554111490";https://twitter.com/rincondeantonio/status/1112446755554111490
eramon_lleida;2019-03-31 22:09;0;1;"Evole el Papa @Pontifex_es t’està donant una de les teves millors entrevistes #SalvadosPapa";;@Pontifex_es;#SalvadosPapa;"1112446751754072064";https://twitter.com/eramon_lleida/status/1112446751754072064
Adunael;2019-03-31 22:09;0;0;"Leches, estaba el papa describiendo a Inda #SalvadosPapa";;;#SalvadosPapa;"1112446750164484099";https://twitter.com/Adunael/status/1112446750164484099
perolitos1;2019-03-31 22:09;0;0;"#SalvadosPapa Que bueno el razonamiento de Bergoglio “católicos de misa”... el q quiera entender q entienda";;;#SalvadosPapa;"1112446749786996737";https://twitter.com/perolitos1/status/1112446749786996737
CriFdezGl;2019-03-31 22:09;0;2;"Sin palabras. @jordievole una de las mejores entrevistas que he podido ver en @salvadostv Es curioso como siendo atea, el Papa Francisco me ha sacado lagrimas #SalvadosPapa";;@jordievole @salvadostv;#SalvadosPapa;"1112446749032017920";https://twitter.com/CriFdezGl/status/1112446749032017920
periodistas21;2019-03-31 22:09;3;7;"Los cuatro grandes pecados de algún periodismo, según el Papa: desinformación, calumnia, difamación y sensacionalismo sucio. Para apuntar: ética, no religión #SalvadosPapa @jordievole";;@jordievole;#SalvadosPapa;"1112446745563283457";https://twitter.com/periodistas21/status/1112446745563283457
nievescapa;2019-03-31 22:09;0;2;"#SalvadosPapa Los medios de comunicación serían maravillosa si superan Desinformacion Difamacion Calumnia Coprofilia Grande #papafrancisco @laSextaTV @sextaNoticias";;@laSextaTV @sextaNoticias;#SalvadosPapa #papafrancisco;"1112446743088689158";https://twitter.com/nievescapa/status/1112446743088689158
carlosgomez_c98;2019-03-31 22:09;0;0;"#SalvadosPapa";;;#SalvadosPapa;"1112446742488928257";https://twitter.com/carlosgomez_c98/status/1112446742488928257
MAVazquez22;2019-03-31 22:09;0;3;"Y ahora colleja a los medios de Iglesia que hacen espectáculo, en terminología papal, con «mierda». #SalvadosPapa";;;#SalvadosPapa;"1112446741977223169";https://twitter.com/MAVazquez22/status/1112446741977223169
llupart;2019-03-31 22:09;0;1;"La definición de.... CATOLICOS DE MISA!!!!! Me ha encantado!!!! Ya! Los católicos la cogeis como queráis!!! #SalvadosPapa";;;#SalvadosPapa;"1112446738185502720";https://twitter.com/llupart/status/1112446738185502720
Baldersan1;2019-03-31 22:09;0;0;"#SalvadosPapa Aquí los herederos del franquismo https://www. elespanol.com/reportajes/201 90331/abuelos-franquistas-proces-puigdemont-huyo-cadiz/387211530_0.amp.html?__twitter_impression=true …";;;#SalvadosPapa;"1112446737225039874";https://twitter.com/Baldersan1/status/1112446737225039874
maribelmorte;2019-03-31 22:09;42;100;"Parece que el papa está informado de cómo funciona mucha de la prensa en España. Desinformación, calumnia, difamación, coprofilia, ha ido contando y explicando estas definiciónes, de los medios de comunicación #SalvadosPapa";;;#SalvadosPapa;"1112446735639560192";https://twitter.com/maribelmorte/status/1112446735639560192
deltipotuitero;2019-03-31 22:09;0;1;"#SalvadosPapa https:// twitter.com/LaResistencia/ status/1111550702864818176 …";;;#SalvadosPapa;"1112446735597662210";https://twitter.com/deltipotuitero/status/1112446735597662210
ligi74644419;2019-03-31 22:09;0;0;"Al Papá sólo le duelen los musulmanes (inmigrantes y refugiados) monotema #SalvadosPapa @silvialzarogava https:// twitter.com/silvialzarogav a/status/1112441862302896128 …";;@silvialzarogava;#SalvadosPapa;"1112446732720324608";https://twitter.com/ligi74644419/status/1112446732720324608
JorgeSastre_;2019-03-31 22:09;2;8;"Madre mía qué hostia acaba de dar el Papa a la Cope hablando de desinformación. "Sí, los conozco. Católicos de misa". #SalvadosPapa";;;#SalvadosPapa;"1112446732569362432";https://twitter.com/JorgeSastre_/status/1112446732569362432
anatdc_;2019-03-31 22:09;0;0;""Los medios de comunicación pueden calumniar impunemente, y todas las personas tienen derecho a la reputación" #SalvadosPapa ejemplo claro de cómo hay medios que con sus difamaciones atacan la dignidad humana.";;;#SalvadosPapa;"1112446730019192837";https://twitter.com/anatdc_/status/1112446730019192837
aidyluetam;2019-03-31 22:09;0;0;"#SalvadosPapa De todo lo que ha dicho hasta ahora me quedo con la recomendación de releer (en mi caso) o leer "Un puente sobre el Drina" de Ivo Andrić, magnífico libro. https:// g.co/kgs/x9TRVU";;;#SalvadosPapa;"1112446729461383168";https://twitter.com/aidyluetam/status/1112446729461383168
FROILANHERRERO;2019-03-31 22:09;0;0;"#SalvadosPapa ¿Se repleantaran algunos de izquierdas sus ideas con el @Pontifex_es ? O seguirán con sus críticas aprendidas de memoria.";;@Pontifex_es;#SalvadosPapa;"1112446725069910018";https://twitter.com/FROILANHERRERO/status/1112446725069910018
FernandoOlmeda;2019-03-31 22:09;2;9;"La lección de #periodismo de @Pontifex_es en @salvadostv : "Desinformación, calumnia, difamación, coprofilia, cuatro actitudes de las que hay que defenderse, cuatro límites que no hay que sobrepasar". #SalvadosPapa";;@Pontifex_es @salvadostv;#periodismo #SalvadosPapa;"1112446724554084352";https://twitter.com/FernandoOlmeda/status/1112446724554084352
LorenRoca6;2019-03-31 22:09;0;2;"Por 25 céntimos, programas de tv que empiezan por Salva- y no me gustan: Sálvame, Salvados... #SalvadosPapa";;;#SalvadosPapa;"1112446723522203648";https://twitter.com/LorenRoca6/status/1112446723522203648
frantorralva;2019-03-31 22:09;0;3;"Con independencia de ideologías o puntos de vista, el buen trabajo periodístico de @salvadostv es innegable. Es uno de los pocos espacios televisivos en los que se fomenta la reflexión con protagonistas de excepción cada semana. #SalvadosPapa";;@salvadostv;#SalvadosPapa;"1112446721718657024";https://twitter.com/frantorralva/status/1112446721718657024
FlashForThree;2019-03-31 22:09;0;3;"La teoría del boomerang, no puedes estar predicando la paz en tu país mientras vendes armas a países en guerra. El Papa dando palos por todas partes a PP y Vox #SalvadosPapa";;;#SalvadosPapa;"1112446720170967040";https://twitter.com/FlashForThree/status/1112446720170967040
Eduard_Amoros;2019-03-31 22:09;0;1;"Muy fan del Papa Francisco #salvadospapa";;;#salvadospapa;"1112446719332102144";https://twitter.com/Eduard_Amoros/status/1112446719332102144
censurometro;2019-03-31 22:08;0;0;"JO, http:// JO.JO .... Madre mía mañana el facherio de Losantos y Cía #SalvadosPapa";;;#SalvadosPapa;"1112446713275518977";https://twitter.com/censurometro/status/1112446713275518977
mario_mge;2019-03-31 22:08;0;0;"Autocrítica y diciendo cosas que no esperaba. #SalvadosPapa";;;#SalvadosPapa;"1112446712537329666";https://twitter.com/mario_mge/status/1112446712537329666
yosoyaquellas;2019-03-31 22:08;4;6;"¿Estarán tomando nota los partidos políticos de corte católico de las palabras del Papa Francisco? #SalvadosPapa pic.twitter.com/5mC4RVhPJo";;;#SalvadosPapa;"1112446710016548864";https://twitter.com/yosoyaquellas/status/1112446710016548864
AlbertoSBlanco;2019-03-31 22:08;0;0;"-El miedo es el material sobre el que se edifican las dictaduras. -¿La Iglesia ha jugado con el miedo? -Tenemos una historia que a veces nos avergüenza #SalvadosPapa";;;#SalvadosPapa;"1112446708963835906";https://twitter.com/AlbertoSBlanco/status/1112446708963835906
davidrm68;2019-03-31 22:08;1;2;"Supongo que todos esos buenos católicos, esos buenos españoles, tomarán nota de lo que dice el Papa Francisco en #SalvadosPapa y cambiarán las barbaridades de sus idearios políticos. Alguna excusa inventarán para no hacerle caso...";;;#SalvadosPapa;"1112446707369938944";https://twitter.com/davidrm68/status/1112446707369938944
duendenocturno6;2019-03-31 22:08;0;0;"Palabras vacías y no dice nada de lo que va a hacer la ultraderechista iglesia #salvadospapa";;;#salvadospapa;"1112446705960665090";https://twitter.com/duendenocturno6/status/1112446705960665090
JADelosCobos;2019-03-31 22:08;0;1;"Ahora mismo estan hablando de Venezuela en #SalvadosPapa , que fueron dos mediadores del Vaticano y fracasó";;;#SalvadosPapa;"1112446705323204608";https://twitter.com/JADelosCobos/status/1112446705323204608
TheClumsyLady;2019-03-31 22:08;0;2;""- ¿Se arrepiente de vivir en el Vaticano, con tanto oro? + No, porque vivo en un museo" Y digo yo, ¿no sería más fácil vender todo ese oro y esas obras de arte para ayudar a los pobres? #SalvadosPapa";;;#SalvadosPapa;"1112446704928862210";https://twitter.com/TheClumsyLady/status/1112446704928862210
AlvaroCasaubon;2019-03-31 22:08;0;0;"1- Estoy a favor de políticas que solucionen problemas en origen y no sea necesario emigrar. 2- Inmigración regulada en base a los recursos disponibles. 3- Inmigrantes maleantes a su casa Entérate @jordievole , soy católico y no estoy en contra de la inmigración #SalvadosPapa";;@jordievole;#SalvadosPapa;"1112446694782840832";https://twitter.com/AlvaroCasaubon/status/1112446694782840832
Eva_Carrillo_;2019-03-31 22:08;0;2;"#SalvadosPapa vaya hombre tan bueno y tan honesto, gracias";;;#SalvadosPapa;"1112446694145306624";https://twitter.com/Eva_Carrillo_/status/1112446694145306624
marta_andia;2019-03-31 22:08;0;2;"“El mundo se olvidó de llorar.” #SalvadosPapa";;;#SalvadosPapa;"1112446693914624001";https://twitter.com/marta_andia/status/1112446693914624001
Jordi_Armadans;2019-03-31 22:08;104;401;"El Papa a @jordievole sobre venta armas españolas a Arabia Saudí: "¿Están fomentando la guerra en otro país y después quieren la paz en el propio? Si vos armas la guerra allá, la vas a tener en tu casa, quieras o no quieras" #ArmasBajoControl #SalvadosPapa";;@jordievole;#ArmasBajoControl #SalvadosPapa;"1112446693683982337";https://twitter.com/Jordi_Armadans/status/1112446693683982337
GaudiExiste;2019-03-31 22:08;0;2;"“Católicos de misa que no hacen más que ensuciar a los demás” Me encantó la frase #SalvadosPapa";;;#SalvadosPapa;"1112446693155450880";https://twitter.com/GaudiExiste/status/1112446693155450880
fabulousmadrid;2019-03-31 22:08;1;1;"Vaya dos cínicos. #SalvadosPapa";;;#SalvadosPapa;"1112446689573564417";https://twitter.com/fabulousmadrid/status/1112446689573564417
AlexPlosivo_;2019-03-31 22:08;0;0;"@jordievole mi país, mi país, con tal de no decir España... #SalvadosPapa";;@jordievole;#SalvadosPapa;"1112446688524935168";https://twitter.com/AlexPlosivo_/status/1112446688524935168
Brea07445160;2019-03-31 22:08;0;0;""La vida se las cobra", cuanto apóstata de derechas después de #SalvadosPapa .";;;#SalvadosPapa;"1112446687916773376";https://twitter.com/Brea07445160/status/1112446687916773376
AndreuPrunera;2019-03-31 22:08;1;4;"1. "Leed el Evangelio y sed coherentes" 2. "Europa ha olvidado" 3. "Uno acaba cautivo en el muro que ha construido" 4. "La noticia sólo dura 3 o 4 días" 5. "Si están fomentando la guerra, no tienen derecho a hablar de la paz" #SalvadosPapa";;;#SalvadosPapa;"1112446685874216961";https://twitter.com/AndreuPrunera/status/1112446685874216961
CELESTE805;2019-03-31 22:08;0;2;"Desde hoy me hago fan de este hombre lo adoro. Dice verdades como puños. #SalvadosPapa";;;#SalvadosPapa;"1112446682980061185";https://twitter.com/CELESTE805/status/1112446682980061185
evaasanchez9;2019-03-31 22:08;0;0;"Sobre la venta de armas a otros países. "No tienen derecho a hablar de la paz. Están fomentando la guerra en otro país y después quieren la propia. La teoría del boomerang." #SalvadosPapa";;;#SalvadosPapa;"1112446680404758529";https://twitter.com/evaasanchez9/status/1112446680404758529
jordi_niro;2019-03-31 22:08;3;2;"Sobre países que venden armas que se usan en guerras como la de Yemen: "No tienen derecho a hablar de la paz. Están fomentando la guerra en otro país y después quieren la paz en el propio." TAL CUAL. #SalvadosPapa";;;#SalvadosPapa;"1112446679523954688";https://twitter.com/jordi_niro/status/1112446679523954688
Villarfv28;2019-03-31 22:08;0;1;"#SalvadosPapa @jordievole @Pontifex_es Joé, joé, joé, el Papa, si los miembros de la Iglesia le hicieran caso";;@jordievole @Pontifex_es;#SalvadosPapa;"1112446679079444480";https://twitter.com/Villarfv28/status/1112446679079444480
Louk_anikos;2019-03-31 22:08;11;13;"Inda: acabo de oír que hay periodistas que les gusta la coprofilia (amor por la caca) y no lo digo yo. Lo dice el Papa. #SalvadosPapa";;;#SalvadosPapa;"1112446678764867585";https://twitter.com/Louk_anikos/status/1112446678764867585
Pucelamelapela0;2019-03-31 22:08;3;3;"Sobre la venta de armas de España a otros países: “No tienen derecho a hablar de la paz. Están fomentando la guerra en otro país y quieren la paz en el propio...” #SalvadosPapa";;;#SalvadosPapa;"1112446677800140802";https://twitter.com/Pucelamelapela0/status/1112446677800140802
Muucas_;2019-03-31 22:08;1;5;"Pero cuando le preguntan por mi uwu? #SalvadosPapa";;;#SalvadosPapa;"1112446675363291136";https://twitter.com/Muucas_/status/1112446675363291136
jpgzls;2019-03-31 22:08;0;1;"Algo nuevo que he aprendido hoy: coprofilia, amor a la caca. Gracias @Pontifex_es #SalvadosPapa";;@Pontifex_es;#SalvadosPapa;"1112446673895215104";https://twitter.com/jpgzls/status/1112446673895215104
CajondeSastre8;2019-03-31 22:08;0;1;"Una lección del Papa sobre el modo de operar de los medios de cumunicación #SalvadosPapa";;;#SalvadosPapa;"1112446673362538497";https://twitter.com/CajondeSastre8/status/1112446673362538497
danielrcao;2019-03-31 22:08;0;6;"'Católicos de misa'. Todo un concepto. #SalvadosPapa";;;#SalvadosPapa;"1112446673240887296";https://twitter.com/danielrcao/status/1112446673240887296
Ailazes;2019-03-31 22:08;0;0;"El papa hablando de cropofilia... Yo ya #SalvadosPapa #PapaFrancisco #Papa #Bergoglio pic.twitter.com/KNtOQFN0ju";;;#SalvadosPapa #PapaFrancisco #Papa #Bergoglio;"1112446669977735169";https://twitter.com/Ailazes/status/1112446669977735169
creueta30;2019-03-31 22:08;0;1;"La desinformación, la calumnia, la difamación y la coprofilia son las cuatro actitudes negativas que debe evitar un periodista según el @Pontifex_es #SalvadosPapa";;@Pontifex_es;#SalvadosPapa;"1112446667830292482";https://twitter.com/creueta30/status/1112446667830292482
fsg_monje;2019-03-31 22:08;0;0;"#SalvadosPapa el Papa Francisco poniendo la cara roja a muchos periodistas pic.twitter.com/F9XwnGTMjh";;;#SalvadosPapa;"1112446666978791425";https://twitter.com/fsg_monje/status/1112446666978791425
Charli_In;2019-03-31 22:08;0;1;"Evole, porque coño le preguntas al Papa de Venezuela??? #SalvadosPapa";;;#SalvadosPapa;"1112446665703768070";https://twitter.com/Charli_In/status/1112446665703768070
MiriamRuiz_;2019-03-31 22:08;6;8;"El Papa, sobre que el gobierno de España venda armas a Arabia Saudí: "Están fomentando la guerra en otro país, no tienen derecho a hablar de la paz" #SalvadosPapa pic.twitter.com/gW1yn2TEym";;;#SalvadosPapa;"1112446664181198850";https://twitter.com/MiriamRuiz_/status/1112446664181198850
EnsaimadaMental;2019-03-31 22:08;3;2;"El Papa Francisco acaba de llamar coprófago a Eduardo Inda en #SalvadosPapa pic.twitter.com/Y3aVMDFsVl";;;#SalvadosPapa;"1112446664013430790";https://twitter.com/EnsaimadaMental/status/1112446664013430790
HuertaL18;2019-03-31 22:08;0;1;""La vida se las cobra" @jordievole @salvadostv #SalvadosPapa";;@jordievole @salvadostv;#SalvadosPapa;"1112446663333986306";https://twitter.com/HuertaL18/status/1112446663333986306
sesiterapia;2019-03-31 22:08;0;2;"Católicos de misa #SalvadosPapa";;;#SalvadosPapa;"1112446655104724992";https://twitter.com/sesiterapia/status/1112446655104724992
Ivan_Escobar98;2019-03-31 22:08;0;2;"#SalvadosPapa pic.twitter.com/Ql6z9iGg5G";;;#SalvadosPapa;"1112446652340715522";https://twitter.com/Ivan_Escobar98/status/1112446652340715522
Alibaimor;2019-03-31 22:08;1;1;"Un medio de comunicación, un periodista no debe caer: 1. En la Desinformación. 2. En la Calumnia. 3. La Difamación. 4. La Coprofilia (el amor a la cosa sucia). Superando estos cuatro límites, la comunicación sería algo maravilloso. #SalvadosPapa @jordievole @salvadostv";;@jordievole @salvadostv;#SalvadosPapa;"1112446650998554627";https://twitter.com/Alibaimor/status/1112446650998554627
MaicaJarillo;2019-03-31 22:08;0;0;"Me parece, PATETICO, un Papa escrupuloso que clase de Papa es. #SalvadosPapa";;;#SalvadosPapa;"1112446649702539269";https://twitter.com/MaicaJarillo/status/1112446649702539269
LlopisMarta95;2019-03-31 22:08;4;3;"Siendo Papa el señor Francisco dio la espalda a este pueblo, además siendo gente de mucha FE. ¿Se le olvidó que él es latinoamericano? ¿o es que olvidó la pobreza y el sufrimiento de la gente? No merece 1 seg #SalvadosPapa pic.twitter.com/pqso2ME7Q9";;;#SalvadosPapa;"1112446649161433089";https://twitter.com/LlopisMarta95/status/1112446649161433089
PPculpables;2019-03-31 22:08;1;2;"Quien controla los medios de comunicación, controla las mentes #SalvadosPapa pic.twitter.com/zxa7Jti0Ba";;;#SalvadosPapa;"1112446648234528769";https://twitter.com/PPculpables/status/1112446648234528769
FranDeLaFuen;2019-03-31 22:08;0;0;"Evole y su santidad el Papa en la Sexta, Que puede salir mal...??? #SalvadosPapa";;;#SalvadosPapa;"1112446647496335362";https://twitter.com/FranDeLaFuen/status/1112446647496335362
q_fatiga;2019-03-31 22:08;0;0;"RE PA SI TOOOO nos está dando #SalvadosPapa";;;#SalvadosPapa;"1112446647001366528";https://twitter.com/q_fatiga/status/1112446647001366528
leoalrom;2019-03-31 22:08;0;0;"#SalvadosPapa "No tienen derecho a hablar de la paz" (gobierno español vende armas a Arabia Saudita)";;;#SalvadosPapa;"1112446645185245184";https://twitter.com/leoalrom/status/1112446645185245184
mote_sin;2019-03-31 22:08;0;2;"calla coño !! #SalvadosPapa https:// twitter.com/PabloTilo/stat us/1112446450745643009 …";;;#SalvadosPapa;"1112446644811980806";https://twitter.com/mote_sin/status/1112446644811980806
lostikismikis;2019-03-31 22:08;1;1;"Católicos de misa, de esto está lleno el país #salvadospapa";;;#salvadospapa;"1112446639116075010";https://twitter.com/lostikismikis/status/1112446639116075010
